time,longitude,latitude,speed,bearing,accuracy
1385903153547,7.59478756,50.34516328,2.5,222.9,5.0
1385903153547,7.59478756,50.34516328,2.5,222.9,5.0
1385903154368,7.59476828,50.34515604,2.0155644,222.5,5.0
1385903154368,7.59476828,50.34515604,2.0155644,222.5,5.0
1385903156496,7.59473778,50.34514122,1.25,238.5,4.0
1385903156496,7.59473778,50.34514122,1.25,238.5,4.0
1385903157331,7.5947281,50.3451361,0.9013878,233.7,4.0
1385903157331,7.5947281,50.3451361,0.9013878,233.7,4.0
1385903158353,7.59472086,50.34513305,1.118034,233.5,5.0
1385903158353,7.59472086,50.34513305,1.118034,233.5,5.0
1385903159533,7.59470987,50.34512783,1.118034,233.5,5.0
1385903159533,7.59470987,50.34512783,1.118034,233.5,5.0
1385903169521,7.59463166,50.34504269,1.3462912,254.8,6.0
1385903169521,7.59463166,50.34504269,1.3462912,254.8,6.0
1385903170876,7.59460085,50.34503221,1.5,241.2,6.0
1385903170876,7.59460085,50.34503221,1.5,241.2,6.0
1385903171412,7.59458387,50.34502624,1.5,241.2,7.0
1385903171412,7.59458387,50.34502624,1.5,241.2,7.0
1385903192617,7.59422346,50.34484313,1.3462912,246.8,4.0
1385903192617,7.59422346,50.34484313,1.3462912,246.8,4.0
1385903197021,7.59415895,50.34482397,1.118034,227.9,3.0
1385903197021,7.59415895,50.34482397,1.118034,227.9,3.0
1385903197610,7.59414904,50.3448185,0.9013878,227.9,3.0
1385903197610,7.59414904,50.3448185,0.9013878,227.9,3.0
1385903198931,7.59414504,50.34481419,0.70710677,227.9,3.0
1385903198931,7.59414504,50.34481419,0.70710677,227.9,3.0
1385903203347,7.59408593,50.34479237,1.118034,249.4,4.0
1385903203347,7.59408593,50.34479237,1.118034,249.4,4.0
1385903215412,7.59386093,50.34468904,0.9013878,217.5,4.0
1385903215412,7.59386093,50.34468904,0.9013878,217.5,4.0
1385903226375,7.59364845,50.34457445,2.0615528,229.4,4.0
1385903226375,7.59364845,50.34457445,2.0615528,229.4,4.0
1385903236510,7.59340336,50.34459117,1.5811388,299.4,4.0
1385903236510,7.59340336,50.34459117,1.5811388,299.4,4.0
1385903241526,7.59335342,50.3446043,0.5,302.5,6.0
1385903241526,7.59335342,50.3446043,0.5,302.5,6.0
1385903242381,7.5933509,50.3445944,0.75,216.7,6.0
1385903242381,7.5933509,50.3445944,0.75,216.7,6.0
1385903243374,7.5933451,50.34458024,1.0,210.2,5.0
1385903243374,7.5933451,50.34458024,1.0,210.2,5.0
1385903244389,7.5933391,50.34457394,0.5,210.2,5.0
1385903244389,7.5933391,50.34457394,0.5,210.2,5.0
1385903247034,7.59332301,50.34455428,0.75,210.2,5.0
1385903247034,7.59332301,50.34455428,0.75,210.2,5.0
1385903260519,7.59316417,50.34441003,1.25,225.5,4.0
1385903260519,7.59316417,50.34441003,1.25,225.5,4.0
1385903273080,7.59294535,50.34433738,1.5206907,240.6,5.0
1385903273080,7.59294535,50.34433738,1.5206907,240.6,5.0
1385903284515,7.592751,50.34418927,1.0,212.7,4.0
1385903284515,7.592751,50.34418927,1.0,212.7,4.0
1385903287360,7.59270642,50.34414095,1.3462912,193.4,4.0
1385903287360,7.59270642,50.34414095,1.3462912,193.4,4.0
1385903288373,7.59270204,50.34412924,1.3462912,193.4,6.0
1385903288373,7.59270204,50.34412924,1.3462912,193.4,6.0
1385903289374,7.59267853,50.34412385,1.4142135,248.1,4.0
1385903289374,7.59267853,50.34412385,1.4142135,248.1,4.0
1385903295018,7.59261421,50.34406525,1.0,220.5,4.0
1385903295018,7.59261421,50.34406525,1.0,220.5,4.0
1385903332695,7.59200843,50.34374659,1.5811388,206.6,4.0
1385903332695,7.59200843,50.34374659,1.5811388,206.6,4.0
1385903333984,7.59198528,50.34373726,0.5,206.6,4.0
1385903333984,7.59198528,50.34373726,0.5,206.6,4.0
1385903345535,7.59175873,50.34368212,1.0,235.4,4.0
1385903345535,7.59175873,50.34368212,1.0,235.4,4.0
1385903358677,7.59161818,50.34346663,1.3462912,198.8,5.0
1385903358677,7.59161818,50.34346663,1.3462912,198.8,5.0
1385903377393,7.59124809,50.34343989,0.70710677,224.1,6.0
1385903377393,7.59124809,50.34343989,0.70710677,224.1,6.0
1385903378359,7.59124246,50.34343856,0.25,224.1,6.0
1385903378359,7.59124246,50.34343856,0.25,224.1,6.0
1385903379340,7.59123026,50.34343173,1.0,234.4,6.0
1385903379340,7.59123026,50.34343173,1.0,234.4,6.0
1385903393703,7.59100904,50.34330268,1.0,244.2,7.0
1385903393703,7.59100904,50.34330268,1.0,244.2,7.0
1385903416441,7.59069977,50.34310092,0.70710677,238.4,4.0
1385903416441,7.59069977,50.34310092,0.70710677,238.4,4.0
1385903422375,7.59064012,50.34309208,0.25,238.4,7.0
1385903422375,7.59064012,50.34309208,0.25,238.4,7.0
1385903423353,7.59062675,50.3430894,0.25,238.4,6.0
1385903423353,7.59062675,50.3430894,0.25,238.4,6.0
1385903427028,7.59057465,50.34308301,0.0,,5.0
1385903427028,7.59057465,50.34308301,0.0,,5.0
1385903437057,7.59039278,50.3431348,0.75,309.2,8.0
1385903437057,7.59039278,50.3431348,0.75,309.2,8.0
1385903437677,7.59038398,50.34313626,0.75,309.2,9.0
1385903437677,7.59038398,50.34313626,0.75,309.2,9.0
1385903438876,7.5903551,50.34314979,1.0307764,309.2,9.0
1385903438876,7.5903551,50.34314979,1.0307764,309.2,9.0
1385903439780,7.59031599,50.34316357,0.9013878,219.9,9.0
1385903439780,7.59031599,50.34316357,0.9013878,219.9,9.0
1385903440899,7.59028534,50.34317413,0.75,225.5,8.0
1385903440899,7.59028534,50.34317413,0.75,225.5,8.0
1385903442657,7.59022865,50.3432146,3.0103986,322.5,9.0
1385903442657,7.59022865,50.3432146,3.0103986,322.5,9.0
1385903443678,7.59019573,50.34319725,1.8200275,245.9,7.0
1385903443678,7.59019573,50.34319725,1.8200275,245.9,7.0
1385903444871,7.5901685,50.34320933,1.118034,227.3,6.0
1385903444871,7.5901685,50.34320933,1.118034,227.3,6.0
1385903446172,7.59013356,50.34321272,1.5,227.4,5.0
1385903446172,7.59013356,50.34321272,1.5,227.4,5.0
1385903446689,7.59011783,50.34320347,1.5,227.4,6.0
1385903446689,7.59011783,50.34320347,1.5,227.4,6.0
1385903447863,7.5900894,50.3432183,1.677051,271.3,6.0
1385903447863,7.5900894,50.3432183,1.677051,271.3,6.0
1385903449667,7.59003165,50.34319895,2.6575365,235.5,7.0
1385903449667,7.59003165,50.34319895,2.6575365,235.5,7.0
1385903450656,7.59000099,50.34319429,2.0155644,234.7,6.0
1385903450656,7.59000099,50.34319429,2.0155644,234.7,6.0
1385903451848,7.58997104,50.34318834,1.8200275,234.2,5.0
1385903451848,7.58997104,50.34318834,1.8200275,234.2,5.0
1385903452680,7.58994243,50.34318162,1.25,237.8,4.0
1385903452680,7.58994243,50.34318162,1.25,237.8,4.0
1385903453679,7.58992635,50.34317515,1.25,237.8,5.0
1385903453679,7.58992635,50.34317515,1.25,237.8,5.0
1385903454673,7.58988589,50.34316201,1.8200275,226.2,3.0
1385903454673,7.58988589,50.34316201,1.8200275,226.2,3.0
1385903455806,7.58985492,50.34315294,2.236068,235.4,3.0
1385903455806,7.58985492,50.34315294,2.236068,235.4,3.0
1385903456866,7.58983619,50.34314268,1.9525625,215.1,3.0
1385903456866,7.58983619,50.34314268,1.9525625,215.1,3.0
1385903457684,7.58982612,50.34313352,1.9525625,215.1,4.0
1385903457684,7.58982612,50.34313352,1.9525625,215.1,4.0
1385903458666,7.58979819,50.34312042,1.6007811,212.8,4.0
1385903458666,7.58979819,50.34312042,1.6007811,212.8,4.0
1385903459677,7.58978234,50.34310874,1.25,217.2,3.0
1385903459677,7.58978234,50.34310874,1.25,217.2,3.0
1385903460668,7.58976772,50.34309824,1.25,224.9,3.0
1385903460668,7.58976772,50.34309824,1.25,224.9,3.0
1385903461688,7.58975399,50.34308561,1.5811388,216.4,3.0
1385903461688,7.58975399,50.34308561,1.5811388,216.4,3.0
1385903462680,7.58973851,50.34307591,1.3462912,226.0,3.0
1385903462680,7.58973851,50.34307591,1.3462912,226.0,3.0
1385903463681,7.58972522,50.34306395,1.3462912,213.2,3.0
1385903463681,7.58972522,50.34306395,1.3462912,213.2,3.0
1385903464671,7.58970763,50.34305595,1.3462912,234.9,3.0
1385903464671,7.58970763,50.34305595,1.3462912,234.9,3.0
1385903465668,7.58969587,50.34304658,1.25,221.6,3.0
1385903465668,7.58969587,50.34304658,1.25,221.6,3.0

