@relation MobSensDodge

@attribute xArithMean numeric
@attribute yArithMean numeric
@attribute zArithMean numeric
@attribute xHarmMean numeric
@attribute yHarmMean numeric
@attribute zHarmMean numeric
@attribute xKurtosis numeric
@attribute yKurtosis numeric
@attribute zKurtosis numeric
@attribute xVariance numeric
@attribute yVariance numeric
@attribute zVariance numeric
@attribute label {DODGE,NODODGE}

@data
0.700329,2.924225,7.740016,0.727768,7.514236,0.572711,1.43893,0.846949,1.381311,3.87246,11.12484,11.803307,NODODGE
0.690393,2.895888,7.827687,0.730184,7.515265,0.319834,1.483207,0.921443,1.643094,3.844505,10.98028,11.208042,NODODGE
0.739316,2.933291,7.825339,0.744106,7.509,0.319864,1.729686,0.92504,1.645201,3.618535,10.992547,11.202944,NODODGE
0.703351,2.838659,7.905039,0.765861,7.493431,0.324991,1.880055,0.963449,0.507855,3.510332,10.772207,9.842979,NODODGE
0.680409,2.824863,7.907329,0.840696,7.494869,0.324962,1.918122,0.966102,0.505952,3.483362,10.762696,9.847118,NODODGE
0.663135,2.797134,8.022568,0.817304,7.497798,0.331487,1.826507,0.980431,0.110046,3.509835,10.731117,8.91056,NODODGE
0.665507,2.911342,7.955298,0.813556,7.501501,0.332129,1.827649,0.770739,0.172174,3.510507,9.765564,8.532093,NODODGE
0.666351,2.920243,7.934837,0.813187,7.500759,0.332341,1.824861,0.763284,0.217062,3.51195,9.77591,8.452397,NODODGE
0.671842,2.911609,7.951634,0.803056,7.501514,0.332137,1.828331,0.769415,0.193606,3.513244,9.76731,8.491571,NODODGE
0.672063,2.964527,7.898209,0.792081,7.514967,0.332718,1.829598,0.851858,0.277746,3.512879,9.640444,8.272355,NODODGE
0.701128,2.952248,7.955953,0.80773,7.516776,0.331746,1.894892,0.845008,0.276201,3.502198,9.647433,8.307853,NODODGE
0.68137,2.966892,8.000545,0.781451,7.516066,0.32926,1.845057,0.810652,0.393673,3.510891,9.695937,8.020305,NODODGE
0.669625,2.937849,8.046132,0.797691,7.517145,0.328501,1.853005,0.898623,0.406519,3.502398,9.55311,8.025382,NODODGE
0.655821,2.924549,8.042709,0.819503,7.539094,0.328567,1.865171,0.859783,0.400256,3.491508,9.604359,8.031224,NODODGE
0.645552,2.876821,8.07634,0.822272,7.540497,0.327879,1.922099,0.999493,0.458871,3.46366,9.276434,7.972193,NODODGE
0.605573,2.88259,8.097366,0.811953,7.540187,0.327652,1.826225,0.986309,0.416527,3.486027,9.29322,8.039906,NODODGE
0.624944,2.842078,8.116197,0.78734,7.52362,0.327455,1.779143,0.891537,0.376572,3.51335,9.42211,8.105429,NODODGE
0.624266,2.857951,8.080146,0.787656,7.521811,0.327779,1.781394,0.887353,0.463178,3.512199,9.429052,7.915442,NODODGE
0.619057,2.821433,8.140315,0.79893,7.526907,0.326491,1.7407,0.906714,0.539641,3.526401,9.399486,7.837501,NODODGE
0.596291,2.806671,8.120453,0.925928,7.528415,0.326835,1.783846,0.915845,0.512995,3.498492,9.387542,7.855915,NODODGE
0.606069,2.827506,8.127379,0.910621,7.525467,0.326739,1.776885,0.915799,0.511235,3.505123,9.389147,7.861774,NODODGE
0.603271,2.857112,8.127735,-0.017355,7.508021,0.326737,1.762592,0.959642,0.510172,3.509268,9.337086,7.864297,NODODGE
0.598659,2.842887,8.133835,0.013607,7.509333,0.326542,1.732368,0.970902,0.535065,3.519056,9.322168,7.833219,NODODGE
0.645416,2.854338,8.109256,0.085693,7.503229,0.326701,1.890944,1.01286,0.565986,3.252989,9.221925,7.615785,NODODGE
0.655728,2.918605,8.094196,0.170358,7.500481,0.326891,1.961591,0.863535,0.57998,3.231529,9.600973,7.590528,NODODGE
0.631637,2.906539,8.109936,0.115073,7.501649,0.326717,1.988614,0.870148,0.550458,3.21382,9.592263,7.635748,NODODGE
0.604928,2.921107,8.082404,0.158783,7.500798,0.32815,2.098231,0.841524,0.450567,3.163687,9.630109,7.830548,NODODGE
0.596611,2.887202,8.052328,0.095379,7.514208,0.328399,2.069664,0.811233,0.527152,3.170348,9.669832,7.646516,NODODGE
0.580637,2.832606,8.146738,0.14111,7.515458,0.325486,2.096946,0.912754,0.606518,3.157277,9.196512,7.512227,NODODGE
0.561426,2.80126,8.126312,0.165304,7.524011,0.325844,2.16821,0.892638,0.573473,3.128589,9.21822,7.533373,NODODGE
0.577858,2.723309,8.191073,0.190109,7.515284,0.324453,2.229848,0.869667,0.662763,3.113405,9.259237,7.454266,NODODGE
0.610429,2.786192,8.145045,0.202391,7.521845,0.324834,2.365349,1.013395,0.757982,3.075537,8.979139,7.16874,NODODGE
0.608756,2.775789,8.049625,0.204577,7.56533,0.330048,2.348482,0.978848,0.672323,3.08057,9.022581,7.494387,NODODGE
0.595882,2.746038,8.050188,0.211308,7.573651,0.33004,2.415498,0.960915,0.671975,3.056566,9.04392,7.495203,NODODGE
0.55902,2.786261,8.068222,0.192612,7.591314,0.329593,2.511213,1.048614,0.739871,3.010658,8.927177,7.435165,NODODGE
0.603949,2.801347,8.037507,0.202154,7.58957,0.329881,2.796891,1.04231,0.822551,2.905102,8.934567,7.287714,NODODGE
0.560012,2.862114,7.960493,0.190778,7.568995,0.3372,2.8585,0.992726,0.692508,2.869613,9.015469,7.748857,NODODGE
0.554426,2.822095,7.986778,0.19238,7.431489,0.336934,2.909243,0.933012,0.632705,2.854591,9.089463,7.858485,NODODGE
0.533702,2.861867,8.019251,0.169027,7.428603,0.336209,2.873941,0.855848,0.7224,2.859298,9.199512,7.785205,NODODGE
0.545256,2.81983,8.019078,0.153984,7.429923,0.336211,2.835498,0.989807,0.72252,2.871208,8.929316,7.784912,NODODGE
0.52916,2.74933,8.022929,0.168062,7.43474,0.336082,2.641518,1.134133,0.74107,2.932194,8.585017,7.764931,NODODGE
0.544213,2.727025,8.112907,0.044158,7.435699,0.32303,2.620693,1.213205,0.801282,2.941096,8.485351,7.245258,NODODGE
0.571212,2.767192,8.125011,0.059454,0.015377,0.322849,2.705017,1.272139,0.8101,2.923727,8.425515,7.247286,NODODGE
0.571077,2.738961,8.167711,0.059505,0.016755,0.321903,2.705951,1.366759,0.932612,2.923439,8.312116,7.15265,NODODGE
0.572597,2.788749,8.102745,0.050198,0.03047,0.324509,2.709359,1.502968,0.737147,2.922946,7.872971,7.438619,NODODGE
0.581387,2.808732,8.110292,0.044093,0.027366,0.324405,2.670863,1.507248,0.737582,2.935391,7.870064,7.445128,NODODGE
0.575646,2.807955,8.111907,0.045664,0.027416,0.324384,2.719868,1.509202,0.736937,2.919683,7.868283,7.447268,NODODGE
0.578876,2.881119,8.103823,0.037482,0.034795,0.32445,2.721216,1.417083,0.762675,2.92015,7.172627,7.398502,NODODGE
0.557026,2.931466,8.101592,0.015725,0.028913,0.324505,2.551743,1.313637,0.753269,2.964425,7.269595,7.406401,NODODGE
0.546632,2.968842,8.095965,0.314254,0.026703,0.324549,2.542431,1.193774,0.771177,2.964417,7.38792,7.369792,NODODGE
0.534118,2.912588,8.178653,0.279409,0.027982,0.148548,2.498484,1.258667,0.634108,2.973529,6.903417,6.710547,NODODGE
0.501315,3.000356,8.136685,0.266798,0.032798,0.149268,2.428445,1.332561,0.582546,2.988088,6.559607,6.730942,NODODGE
0.492946,2.978048,8.137703,0.414369,0.035444,0.149256,2.421601,1.341982,0.580995,2.988352,6.554142,6.733191,NODODGE
0.521824,2.963021,8.148154,0.428307,0.036142,0.149105,2.516251,1.406579,0.585014,2.965397,6.501625,6.736954,NODODGE
0.517707,2.945374,8.187141,0.329324,0.046118,0.148665,2.497901,1.349298,0.524326,2.969488,6.550043,6.850786,NODODGE
0.587304,2.923699,8.12453,0.339128,-0.011094,0.149063,1.860585,1.257081,0.11577,2.577106,6.639481,6.247601,NODODGE
0.589387,2.833194,8.179047,0.319131,0.166432,0.146246,1.864171,1.322421,0.23669,2.576057,6.328149,5.919807,NODODGE
0.601903,2.841114,8.168801,0.379081,0.164959,0.146493,1.950777,1.332422,0.189793,2.550186,6.320389,5.955258,NODODGE
0.549,2.856925,8.14769,0.362314,0.15896,0.147066,2.110171,1.375328,0.095084,2.40221,6.287065,6.040336,NODODGE
0.598042,2.875502,8.122968,0.371594,0.15662,0.147312,2.304252,1.36946,0.135675,2.260847,6.290844,5.9424,NODODGE
0.521427,2.856365,8.210579,0.361961,0.095862,0.145572,0.821842,1.279754,0.254551,1.946214,6.371683,5.973031,NODODGE
0.5227,2.989528,8.132322,0.908512,0.10059,0.15001,0.828636,1.515739,0.194433,1.944978,6.66694,6.357438,NODODGE
0.516293,2.988261,8.134256,0.910423,0.10067,0.149984,0.87051,1.519624,0.194435,1.92764,6.664407,6.359906,NODODGE
0.527041,3.030266,8.062519,0.949182,0.097313,0.151881,0.922949,1.401951,0.063088,1.91864,6.758136,6.501683,NODODGE
0.503301,2.984678,8.075207,0.904937,0.075902,0.151734,0.950514,1.302987,0.050646,1.898555,6.87384,6.533826,NODODGE
0.533883,3.072322,7.992171,0.939312,0.071978,0.155953,0.890811,1.293056,-0.025588,1.940869,7.478775,6.862197,NODODGE
0.493301,3.053627,7.902481,0.929386,0.074019,0.124783,0.781266,1.307794,0.226265,1.969114,7.474851,7.550007,NODODGE
0.469638,3.0874,7.936849,0.933171,0.058785,0.124065,0.762096,1.348177,0.312331,1.859893,7.418959,7.494824,NODODGE
0.425432,3.068459,7.907775,0.924122,0.059636,0.124549,0.635486,1.428934,0.272897,1.901277,7.352515,7.497003,NODODGE
0.443853,2.948241,7.967612,0.919091,0.056167,0.124013,0.561128,1.585373,0.262927,1.964131,7.788851,7.864867,NODODGE
0.415217,2.958686,7.970531,0.936749,0.055807,0.123964,0.549916,1.53197,0.267249,2.099828,7.840714,7.863564,NODODGE
0.410167,2.962307,7.901044,0.938256,0.052749,0.125494,0.57658,1.545357,0.171926,2.085183,7.827126,7.913128,NODODGE
0.404221,2.933939,7.863572,0.940061,0.058804,0.126364,0.608241,1.531168,0.081785,2.067986,7.847779,7.993361,NODODGE
0.429836,2.964795,7.840251,0.956483,0.052114,0.126606,0.67805,1.542603,0.118469,2.061092,7.828764,7.896939,NODODGE
0.415494,2.928287,7.87407,0.923077,0.036864,0.126263,0.585629,1.420201,0.069429,2.08178,7.974646,8.04905,NODODGE
0.452241,2.979523,7.901169,0.934267,0.048893,0.125756,0.751953,1.534179,0.114052,2.027074,7.825989,8.024191,NODODGE
0.44448,2.940785,7.960629,0.9768,0.028219,0.124838,0.7434,1.408847,0.136288,2.025055,8.164886,8.101802,NODODGE
0.455893,2.944148,8.01932,0.953685,0.027992,0.122591,0.73025,1.401736,0.297669,2.035548,8.171029,7.85324,NODODGE
0.442562,3.000274,8.001033,0.960336,0.035652,0.122767,0.626219,1.568529,0.332343,2.089791,7.750018,7.77106,NODODGE
0.426104,2.966857,8.017238,0.984555,0.053217,0.12259,0.665356,1.519108,0.310481,2.065503,7.80517,7.823695,NODODGE
0.465056,2.955372,8.062074,0.996925,0.879667,0.122331,0.84726,1.469496,0.457416,1.96728,7.860274,8.302886,NODODGE
0.472286,2.916052,8.093341,0.990399,0.880888,0.121708,0.828137,1.660027,0.523849,1.97669,7.616485,8.25087,NODODGE
0.482481,2.918018,8.040001,1.085328,0.878384,0.122755,0.857404,1.668279,0.448415,1.9749,7.608437,8.299109,NODODGE
0.458893,2.87632,8.02981,1.08946,0.879685,0.122871,0.855344,1.882065,0.462005,1.870362,7.344276,8.271702,NODODGE
0.436377,2.857552,8.112473,1.07082,0.853841,0.121089,0.763142,1.787839,0.535593,1.879625,7.438078,8.254104,NODODGE
0.419965,2.891209,8.076278,1.099283,0.852667,0.121888,0.798754,1.613525,0.446563,1.856752,7.624277,8.336541,NODODGE
0.475573,2.903551,8.104245,1.108762,0.851482,0.121372,0.226703,1.59852,0.495747,1.653064,7.633957,8.302622,NODODGE
0.440702,2.96547,8.147553,1.095794,0.860768,0.120653,0.165029,1.60343,0.536942,1.643601,7.05323,8.296895,NODODGE
0.414587,2.966907,8.146774,1.080421,0.860627,0.120662,0.065334,1.601756,0.538007,1.662,7.053865,8.294753,NODODGE
0.401931,2.9603,8.195942,1.097426,0.861165,0.119587,0.094031,1.615339,0.64857,1.645084,7.046465,8.197818,NODODGE
0.398973,2.962946,8.195324,1.098606,0.860987,0.119595,0.107761,1.607604,0.648748,1.637975,7.051222,8.196965,NODODGE
0.38978,2.974915,8.147853,1.122612,0.859377,-0.87961,0.115087,1.606389,0.750978,1.630984,7.046937,8.753963,NODODGE
0.383715,2.950841,8.168153,1.126073,0.861992,-0.879921,0.140505,1.639105,0.772913,1.619079,7.03229,8.753611,NODODGE
0.361494,2.935487,8.166865,1.098982,0.863495,-0.879904,0.133745,1.662712,0.772722,1.606915,7.021608,8.752242,NODODGE
0.339889,2.893706,8.234013,1.079297,0.8464,-0.880693,0.023638,1.554774,0.736317,1.633716,7.150659,8.97123,NODODGE
0.320243,2.84618,8.224511,1.095282,0.847078,-0.879025,0.081651,1.318311,0.730065,1.588025,6.590766,9.082491,NODODGE
0.342084,2.862705,8.245663,1.115583,0.845047,-0.879372,0.121476,1.307798,0.765465,1.588489,6.594603,9.067055,NODODGE
0.366758,2.888504,8.260836,1.105461,0.835083,-0.879832,-0.104405,1.352257,0.834268,1.471626,6.552217,8.991643,NODODGE
0.375011,2.91728,8.262139,1.1583,0.830331,-0.879843,-0.060576,1.348696,0.830677,1.463466,6.549172,8.99969,NODODGE
0.388848,2.907509,8.21955,1.190672,0.831087,-0.878714,-0.020373,1.369723,0.686682,1.459116,6.535066,9.149232,NODODGE
0.391265,2.946025,8.219984,1.189335,1.061718,-0.87872,-0.031321,1.454032,0.686654,1.463804,6.453769,9.149827,NODODGE
0.384535,2.946462,8.220047,1.193941,1.061691,-0.878721,-0.003932,1.452639,0.686659,1.452019,6.454735,9.149902,NODODGE
0.37684,2.928982,8.194396,1.277672,1.062796,-0.878251,-0.010653,1.509279,0.632184,1.450322,6.414642,9.186495,NODODGE
0.386514,2.976665,8.248518,1.26067,1.079678,-0.880055,-0.030992,1.630693,0.812879,1.460376,6.293101,8.95562,NODODGE
0.378413,2.976866,8.259831,1.167073,1.079646,-0.880181,-0.083536,1.630944,0.802148,1.471192,6.292905,8.983659,NODODGE
0.372906,2.996246,8.184719,1.170933,1.077164,-0.876651,-0.119345,1.629071,0.605374,1.48901,6.291761,9.3287,NODODGE
0.370387,2.927326,8.227245,1.174998,1.0709,-0.877143,-0.115378,1.46318,0.576643,1.486844,6.574127,9.443023,NODODGE
0.36793,2.927699,8.227476,1.176205,1.070876,-0.877146,-0.104171,1.462105,0.576655,1.481571,6.5749,9.443318,NODODGE
0.375005,2.906644,8.244042,1.172431,1.078988,-0.87729,-0.134408,1.411164,0.542632,1.496469,6.617122,9.527992,NODODGE
0.370719,2.877278,8.258316,1.230661,1.08356,-0.877515,-0.162663,1.418923,0.562837,1.502691,6.614927,9.520704,NODODGE
0.363028,2.873785,8.254469,1.233966,1.084548,-0.877483,-0.130141,1.410465,0.571302,1.483945,6.621894,9.499955,NODODGE
0.380931,2.860269,8.273062,1.261241,1.085185,-0.877781,-0.09982,1.471697,0.599966,1.484259,6.573057,9.488002,NODODGE
0.378831,2.866945,8.243419,1.281166,1.084817,-0.877394,-0.104267,1.446019,0.595167,1.484423,6.592003,9.451025,NODODGE
0.387492,2.903695,8.261705,1.261753,1.059425,-0.877688,-0.115016,1.500804,0.623221,1.491647,6.540849,9.439587,NODODGE
0.363916,2.846538,8.304826,1.243605,1.051317,-0.878056,-0.166015,1.340423,0.551906,1.495211,6.750739,9.67871,NODODGE
0.388581,2.892782,8.176354,1.261915,1.05023,-0.883716,-0.045435,1.216958,0.83896,1.455682,7.129203,10.699204,NODODGE
0.368418,2.900333,8.178555,1.29517,1.654975,-0.883735,0.004707,1.252911,0.834213,1.419211,7.079522,10.711221,NODODGE
0.357344,2.902819,8.194434,1.319095,1.654819,-0.883905,0.027596,1.245817,0.819071,1.407705,7.084961,10.759714,NODODGE
0.365517,2.924771,8.183689,1.270765,1.65052,-0.883796,0.095285,1.260943,0.83249,1.392166,7.067149,10.721703,NODODGE
0.376123,2.940855,8.205367,1.148314,1.64893,-0.884163,0.094776,1.243741,0.870399,1.397214,7.078452,10.702772,NODODGE
0.337654,2.928064,8.214014,1.13717,1.650183,-0.884263,0.031618,1.256701,0.866442,1.463623,7.070105,10.722192,NODODGE
0.349671,2.881616,8.165404,1.185125,1.638902,-0.883648,0.056589,1.127605,0.873207,1.463348,7.236676,10.620949,NODODGE
0.356214,2.900201,8.089875,0.813669,1.637354,-0.89144,0.105081,1.094331,0.921142,1.454016,7.262817,11.534996,NODODGE
0.365546,2.951416,8.065112,0.75308,1.650694,-0.89119,0.105659,1.195149,0.952289,1.458706,7.13068,11.437149,NODODGE
0.339656,2.817041,8.105156,0.67551,1.647322,-0.891592,0.013669,1.304683,0.903558,1.537739,7.289102,11.606708,NODODGE
0.338121,2.804911,7.977054,0.697737,1.650452,-0.896563,0.0034,1.282259,0.942366,1.539638,7.307505,12.676827,NODODGE
0.3412,2.753243,8.065559,0.669794,1.606512,-0.898843,0.00931,1.238596,1.074267,1.539801,7.352835,12.609098,NODODGE
0.307404,2.784257,8.037208,0.714288,1.593294,-0.898405,0.286855,1.27943,1.044462,1.69176,7.315928,12.602021,NODODGE
0.31702,2.781354,8.004269,0.671625,1.593453,-0.898097,0.284192,1.288973,1.093886,1.698821,7.30717,12.439105,NODODGE
0.335658,2.779254,8.021919,0.647545,1.596777,-0.898416,0.235416,1.280121,1.12793,1.734787,7.315565,12.420285,NODODGE
0.309628,2.866807,7.84518,0.630846,1.605301,-0.900796,0.094462,1.273199,2.212736,1.771081,7.343673,14.554859,NODODGE
0.28977,2.852901,7.845053,0.595241,1.606935,-0.900795,0.09126,1.276972,2.212755,1.756856,7.339772,14.55458,NODODGE
0.29227,2.893115,7.887392,0.591599,1.55772,-0.9052,0.112396,1.33552,2.462382,1.751155,7.285466,14.202842,NODODGE
0.284464,2.884955,7.927073,0.679227,1.6445,-0.905554,0.10678,1.296491,2.372192,1.747954,7.324676,14.43309,NODODGE
0.285386,2.88615,7.912285,0.676677,1.644396,-0.905207,0.113915,1.295131,2.321693,1.7463,7.325918,14.473301,NODODGE
0.264115,2.815832,7.975252,0.64903,1.638673,-0.905673,0.108521,1.129188,2.166195,1.732261,7.691899,14.99459,NODODGE
0.287958,2.791035,8.051991,0.665813,1.639611,-0.912988,0.198421,1.230141,2.503743,1.717862,7.56737,14.530694,NODODGE
0.273022,2.781333,8.060929,0.746246,1.764995,-0.913052,0.221808,1.182154,2.473969,1.70031,7.632934,14.598276,NODODGE
0.290329,2.726989,8.068483,0.771666,1.77644,-0.913148,0.263235,1.243137,2.474955,1.699579,7.552913,14.610828,NODODGE
0.263287,2.71494,8.117172,0.756234,1.777571,-0.913549,0.20239,1.25849,2.3565,1.699658,7.538376,14.924165,NODODGE
0.295065,2.725145,8.110647,0.770565,1.775316,-0.913318,0.359123,1.271808,2.323803,1.646157,7.527391,14.961004,NODODGE
0.274706,2.702425,8.057479,0.742211,1.779107,-0.912071,0.35052,1.269413,2.18412,1.634672,7.528082,15.072124,NODODGE
0.270232,2.703625,8.057617,0.744676,1.779035,-0.912072,0.372435,1.265852,2.184149,1.624792,7.531417,15.072335,NODODGE
0.264768,2.711812,8.054015,0.747804,1.778442,-0.912028,0.399223,1.247453,2.184343,1.612849,7.548475,15.065434,NODODGE
0.263283,2.706618,8.114877,0.756808,1.79436,-0.914583,0.397744,1.225671,2.431239,1.612402,7.570319,14.778543,NODODGE
0.256873,2.710843,8.11401,0.760275,1.794087,-0.914572,0.430374,1.214608,2.431053,1.597682,7.580806,14.777225,NODODGE
0.2438,2.675481,8.113474,0.783733,1.818715,-0.914566,0.471377,1.173202,2.430903,1.578086,7.620616,14.776459,NODODGE
0.22434,2.671685,8.113943,0.762587,1.820207,-0.91457,0.373164,1.164343,2.429854,1.593684,7.628801,14.778919,NODODGE
0.267732,2.611145,8.127093,0.77269,1.849596,-0.914849,0.451608,1.232278,2.471431,1.628396,7.542134,14.746379,NODODGE
0.279189,2.582349,8.097063,0.473319,1.850882,-0.91451,0.444737,1.354527,2.492627,1.636077,7.405457,14.659961,NODODGE
0.277679,2.562656,7.999136,0.478996,1.852734,-0.922526,0.432291,1.393779,2.098029,1.638517,7.372273,15.573779,NODODGE
0.320991,2.443052,8.084966,0.489792,1.849358,-0.92355,0.498279,1.682757,2.040479,1.684383,8.115803,15.932383,NODODGE
0.279927,2.567123,7.967717,0.328637,1.84504,-0.92872,0.814967,2.704891,1.715924,1.87441,9.542874,17.023723,NODODGE
0.257779,2.526373,7.967128,0.306996,1.763072,-0.928713,0.79265,2.666642,1.715799,1.866286,9.595161,17.022717,NODODGE
0.275245,2.56626,7.859303,0.369557,1.751188,-0.916753,0.777728,2.633443,1.474113,1.881416,9.608197,17.402223,NODODGE
0.240385,2.528394,7.891407,0.357047,1.800825,-0.917005,0.602476,2.437877,1.414392,1.934886,9.96257,17.630774,NODODGE
0.247308,2.568193,7.901081,0.343298,1.624679,-0.917143,0.589863,2.466015,1.419985,1.942518,9.92218,17.640327,NODODGE
0.247188,2.569407,7.896493,0.346543,1.624525,-0.917002,0.589558,2.464977,1.405377,1.942531,9.922768,17.660525,NODODGE
0.275646,2.536781,7.964946,0.365768,1.605668,-0.918123,0.581778,2.371391,1.444553,1.969915,10.027449,17.743463,NODODGE
0.232682,2.584213,7.904246,0.355806,1.604258,-0.915668,0.434883,2.124051,1.273829,2.039657,10.382651,18.002148,NODODGE
0.257475,2.572447,7.880039,0.371939,1.651881,-0.915483,0.520078,2.066776,1.317875,2.027453,10.46224,17.825226,NODODGE
0.254996,2.494824,7.944287,0.206749,1.654373,-0.919744,0.509859,2.327274,1.532,2.028831,9.793607,17.452371,NODODGE
0.22372,2.459365,7.985473,0.193956,1.678844,-0.920102,0.40777,2.311931,1.471407,2.045534,9.817539,17.698328,NODODGE
0.231104,2.448644,8.034077,0.185672,1.67918,-0.921741,0.38725,2.37604,1.618459,2.057264,9.747714,17.497399,NODODGE
0.238929,2.450337,8.055153,0.24409,1.670252,-0.921917,0.408365,2.384817,1.583851,2.055734,9.737819,17.623707,NODODGE
0.222478,2.383766,8.124033,0.249626,1.671726,-0.925978,0.466307,2.604358,1.822569,1.999924,9.054399,17.24505,NODODGE
0.241449,2.378727,8.20505,0.524378,1.673032,-0.89468,0.618668,2.59987,2.166345,1.956101,9.058481,16.517223,NODODGE
0.236885,2.381419,8.204508,0.526937,1.67287,-0.894673,0.639611,2.588658,2.166069,1.945813,9.067694,16.516554,NODODGE
0.257068,2.340694,8.209871,0.483333,1.621556,-0.894793,0.817744,2.545293,2.183147,1.886121,9.111303,16.50022,NODODGE
0.238728,2.430909,8.15786,0.488308,1.626008,-0.894368,0.876496,2.797083,2.287828,1.816475,8.623917,16.165219,NODODGE
0.285524,2.446885,8.077887,0.498805,1.625651,-0.992454,0.973798,2.681013,1.93362,1.696387,8.762489,16.847415,NODODGE
0.281153,2.476395,8.124529,0.50117,1.620224,-0.993748,0.99875,2.650898,2.079123,1.68673,8.780247,16.690928,NODODGE
0.258255,2.477473,8.141593,0.481317,1.619503,-0.994266,0.955695,2.654085,2.148154,1.680853,8.777517,16.61057,NODODGE
0.223846,2.495019,8.080273,0.469595,1.618797,-0.991566,0.796289,2.550365,1.918509,1.708446,8.868907,16.913397,NODODGE
0.229003,2.612691,8.037263,0.459218,1.631385,-0.991077,0.849221,2.40631,1.938057,1.698268,9.456771,16.777394,NODODGE
0.225894,2.615524,8.036385,0.460875,1.631226,-0.991066,0.867331,2.395198,1.937698,1.691036,9.46597,16.776138,NODODGE
0.244207,2.498462,8.090614,0.41293,1.633583,-0.991342,0.805765,6.87987,1.832291,1.723209,12.237005,17.455147,NODODGE
0.228385,2.500664,8.089774,0.312063,1.633454,-0.991332,0.820754,6.870965,1.832022,1.708872,12.244234,17.453967,NODODGE
0.239517,2.438619,8.098157,0.307601,1.626196,-0.99142,0.925155,6.250909,1.826182,1.665946,12.683743,17.48183,NODODGE
0.249983,2.476205,8.081182,0.285554,1.608376,-0.991234,0.896658,6.302445,1.835119,1.679064,12.677488,17.430777,NODODGE
0.19217,2.572398,7.797549,0.274663,0.774348,-0.992658,1.483736,5.933756,4.261518,1.908768,13.123925,21.183448,NODODGE
0.174684,2.576671,7.732115,0.231415,0.774111,-0.989395,1.49353,5.918951,3.989117,1.894048,13.138411,21.476767,NODODGE
0.180161,2.609649,7.769632,0.227213,0.766343,-0.990265,1.463826,5.950732,4.088255,1.905076,13.141461,21.406809,NODODGE
0.176194,2.621051,7.667109,0.229667,0.765775,-0.998559,1.488001,5.905351,3.57566,1.896192,13.185289,22.232774,NODODGE
0.178171,2.699665,7.604323,0.226389,0.785475,-0.997667,1.510455,5.859223,3.583447,1.892357,13.300407,22.064852,NODODGE
0.189991,2.670396,7.639329,0.199528,0.786393,-0.998451,1.473501,6.053561,3.661113,1.909174,13.114316,22.014337,NODODGE
0.186229,2.576336,7.653491,0.202087,0.782014,-0.998606,1.494855,5.356052,3.647471,1.90128,13.764883,22.070124,NODODGE
0.195824,2.572772,7.622651,0.158582,0.784503,-0.998184,1.596781,5.340357,3.644076,1.884564,13.77471,22.004971,NODODGE
0.223439,2.584057,7.614351,0.17325,0.783713,-0.998082,1.697319,5.318543,3.647267,1.881454,13.803043,21.980885,NODODGE
0.234583,2.595878,7.60426,0.156817,0.782865,-0.997961,1.655912,5.297427,3.652416,1.898683,13.83143,21.949491,NODODGE
0.20083,2.591869,7.591953,0.14471,0.783145,-0.997779,1.451998,5.304603,3.645306,1.930263,13.821798,21.93372,NODODGE
0.19751,2.560563,7.715469,-0.368037,0.818722,0.000126,1.44016,5.215329,3.985893,1.930625,13.869317,21.562435,NODODGE
0.200981,2.576297,7.666513,-0.370384,0.816621,0.001377,1.421405,5.221476,3.857385,1.937843,13.878172,21.658802,NODODGE
0.201185,2.564597,7.677608,-0.371358,0.82006,0.001245,1.423217,5.191232,3.851489,1.937572,13.893194,21.6927,NODODGE
0.231812,2.612504,7.632459,-0.358098,0.836724,0.001641,1.524035,5.341374,3.959792,1.935796,13.806419,21.395385,NODODGE
0.222431,2.568609,7.701952,-0.400911,0.840309,-0.002343,1.477563,5.450791,4.248092,1.939534,13.669875,21.081708,NODODGE
0.21386,2.569775,7.697326,-0.390543,0.840231,-0.002282,1.509523,5.448344,4.247686,1.925907,13.672901,21.072358,NODODGE
0.234561,2.548645,7.764334,-0.369708,0.845317,-0.003054,1.565093,5.411526,4.166499,1.928189,13.684147,21.366267,NODODGE
0.2449,2.547814,7.731114,-0.396192,0.845363,-0.002692,1.544912,5.414085,4.20404,1.94012,13.681294,21.233867,NODODGE
0.249305,2.559242,7.774593,-0.399724,0.844512,-0.003832,1.525033,5.39379,4.339347,1.948053,13.707986,21.12797,NODODGE
0.227979,2.521432,7.775462,-0.421633,1.2151,-0.003842,1.486787,5.297272,4.339204,1.940906,13.755576,21.130059,NODODGE
0.201276,2.480353,7.807594,-0.438232,0.993605,-0.004146,1.291374,5.207762,4.27611,1.974977,13.796456,21.300642,NODODGE
0.19832,2.49613,7.859189,-0.585875,0.992572,-0.004875,1.276403,5.167878,4.287712,1.976425,13.844253,21.401211,NODODGE
0.179492,2.472447,7.819954,-0.613004,0.995976,-0.003965,1.259484,5.167121,4.177515,1.966934,13.824787,21.479317,NODODGE
0.188995,2.478701,7.80248,-0.560905,0.995178,-0.003756,1.318821,5.168201,4.183745,1.959398,13.829087,21.431245,NODODGE
0.206219,2.485635,7.838402,-0.509014,0.994796,-0.006587,1.481181,5.146129,4.407117,1.930251,13.854172,21.153189,NODODGE
0.187091,2.549798,7.788583,-0.531967,1.001338,-0.005948,1.349692,5.464694,4.423701,1.948869,13.618026,21.016459,NODODGE
